humid,humid90,temp,temp90,h10pix,h10pix90
28.19738922,29.3491993,25.75835037,25.99918041,29.72583008,29.72583008
28.51308708,29.05160732,26.7166996,27.28668995,29.72583008,29.72583008
27.40860939,27.66694069,25.64170074,25.98329926,29.60944939,29.75111008
28.70969028,28.80480309,26.07079983,26.45329971,29.92444038,30.2742487
19.52438927,20.75838966,20.1583004,23.15830078,29.72583008,29.72583008
26.80800381,27.05672646,27.28334999,27.73167973,29.31749916,29.31749916
26.77060776,27.08449821,26.0916996,26.28997993,29.72583008,29.72583008
26.7324955,27.01655273,23.52499962,26.01500015,29.72583008,29.72583008
21.82200031,25.74280872,20.90829945,25.68500023,29.31749916,29.72583008
26.06899948,26.49310837,25.625,26.08332024,29.72583008,29.88594208
14.95666981,14.95666981,15.88329983,15.88329983,29.72583008,29.72583008
20.11844635,21.16522217,20.2166996,21.4366993,29.72583008,29.72583008
27.89550018,28.93788643,24.4666996,28.00335922,29.72583008,29.72583008
29.09833183,29.0994442,27.5,27.8133606,29.72583008,29.72583008
20.92800255,23.65666542,20.875,25.39669952,29.72583008,29.72583008
21.3195858,24.63722038,21.49580002,24.32920074,29.72583008,29.72583008
28.48694057,28.73258152,25.67499924,25.76082077,30.30111504,30.59972
28.02208195,28.74258652,26.52920055,27.40832958,29.30027962,29.49560795
26.75894833,27.40341549,26.60420036,26.86000023,29.30027962,29.72583008
17.76463547,23.24332943,16.5,24.87998962,29.72583008,29.72583008
28.98505383,29.05394325,26.91664982,27.88419037,29.72583008,29.72583008
14.620193,21.17183094,14.5374999,21.78831024,29.72583008,29.72583008
22.67041569,25.07902584,20.71665001,25.20996971,29.72583008,29.72583008
28.77110825,29.02902851,27.40415001,27.98419971,29.31749916,29.43999844
28.01577873,28.16488686,25.97500038,25.98835945,29.17499924,29.17499924
17.24860954,17.24860954,17.85000038,17.85000038,29.16694069,29.16694069
28.70761032,29.01383057,26.97500038,27.19500008,29.16694069,29.17338753
28.63389015,28.63389015,25.73329926,25.73329926,29.17499924,29.17499924
24.81358261,25.38841476,22.97500038,23.89500008,29.17096996,29.17419338
26.74272194,27.40961342,24.93330002,25.56666031,29.16694069,29.16694069
23.91772137,23.92738743,23.44584942,23.70916958,29.16694069,29.16694069
20.73374825,21.12988682,26.07919979,26.72001076,25.20471954,25.99675274
23.75156002,23.83256016,25.01669979,25.16331978,26.29555511,26.36833
19.65111313,20.86602802,24.0791502,24.45250969,25.60389042,26.09358406
23.48224964,23.67775192,24.0958004,24.25667038,26.3977747,27.49943924
20.6507782,21.00616417,24.2833004,24.57666054,25.86721992,26.07999992
23.24263954,23.60888958,25.26669979,25.38335037,26.22278023,26.36833
24.7343895,25.08638687,24.52499962,24.95166054,26.51832962,26.64933167
22.29733295,23.27444286,24.29170036,24.82667065,26.15305519,26.36063957
21.36027985,21.6402504,23.78749943,24.6116394,26.22444916,27.49943924
22.58094597,23.11210976,24.98329926,25.24000015,26.18083,26.22278023
21.78822403,21.99305801,25.5333004,26.23665924,26.12528038,26.18472176
20.30083485,21.07311535,24.19585037,25.23082924,26.0177803,26.15749931
18.17861462,18.67833519,26.12084961,26.71670055,23.43249989,24.16292
21.85805664,21.96450043,25.8416996,26.4683403,26.12528038,26.14750023
24.18699951,24.47611237,24.00830078,24.22999992,26.625,26.71482925
23.40330315,23.94483261,24.84584999,25.08502998,26.36833,26.43527546
25.67030125,25.94547329,24.98330021,25.18168011,27.60513496,28.08560829
25.46641674,25.66325169,24.53334999,24.90330963,27.08444023,27.14900112
26.31833076,26.31833076,25.45000076,25.45000076,27.53166962,27.53166962
26.49144821,26.74455605,25.60000038,25.80165939,27.17667007,27.17667007
25.90386429,25.9692543,25.10420036,25.15420036,27.17667007,27.17667007
25.05233555,25.12189159,24.71250057,24.7758604,27.17667007,27.17667007
26.79411163,26.80322342,25.9083004,25.96166039,27.17667007,27.17667007
24.73800163,25.09433327,24.64999962,25.09000053,27.17667007,27.17667007
25.34083176,25.40694427,24.68330002,24.76330032,27.08444023,27.08444023
26.55888939,26.55888939,25.50830078,25.50830078,27.17667007,27.17667007
26.86044197,26.97977409,25.93330002,25.94666061,27.17667007,27.17667007
25.47688828,25.59377594,25.0333004,25.20001945,27.17667007,27.17667007
25.5061655,25.55594158,25.03329945,25.0732996,27.17667007,27.17667007
24.98049812,25.17016563,24.49169922,24.78497925,27.17667007,27.17667007
20.2508297,20.2508297,22.60829926,22.60829926,21.83167076,21.83167076
25.88221931,25.88221931,23.9083004,23.9083004,27.11055946,27.11055946
13.88916969,13.88916969,19.4083004,19.4083004,17.50832939,17.50832939
13.23583031,13.23583031,19.52499962,19.52499962,17.50832939,17.50832939
12.87835979,12.88185978,18.00835037,18.33503036,17.50832939,17.50832939
9.511388779,9.548055649,7.474999905,7.615000057,10.21193981,10.25594006
9.340000153,9.340000153,7.516670227,7.516670227,9.875278473,9.875278473
9.720917606,9.740862179,8.108335018,8.175003338,10.25068998,10.26369009
9.501111031,9.501111031,7.883329868,7.883329868,9.976111412,9.976111412
9.271555519,9.362166977,7.375,7.494999981,10.14221954,10.24493999
9.664777946,9.68955555,8.008330345,8.221665764,10.43416977,10.43416977
9.442166901,9.463500214,7.900000095,8.093336201,10.32527494,10.37194281
9.532500267,9.532500267,7.508329868,7.508329868,10.26694012,10.26694012
9.803416729,9.828917027,8.341664791,8.484999943,10.09027958,10.1546382
9.454916668,9.473305607,7.40416503,7.46083293,10.26694012,10.26694012
9.748055458,9.783055305,8.154170275,8.284170389,10.08041477,10.12985859
9.382999802,9.388777542,7.766670227,8.159998322,10.26694012,10.26694012
25.82416916,25.82416916,26.64999962,26.64999962,30.31722069,30.31722069
26.11721992,26.11721992,27.83329964,27.83329964,30.31722069,30.31722069
29.13705769,29.79772549,27.76249981,28.63250027,30.31722069,30.31722069
27.54488564,28.11644173,27.74169922,27.74169922,30.31722069,30.31722069
17.63944054,17.63944054,18.31669998,18.31669998,27.78944016,27.78944016
22.89971924,22.89971924,23.98329926,23.98329926,27.78944016,27.78944016
24.05861092,24.05861092,24.60000038,24.60000038,28.04110909,28.04110909
26.59130573,26.8296957,25.49165058,25.82497044,28.04110909,28.04110909
25.23777962,25.23777962,25.39170074,25.39170074,28.04110909,28.04110909
24.45916939,24.45916939,26.02499962,26.02499962,27.78944016,27.78944016
24.94249916,24.94249916,25.18330002,25.18330002,28.04110909,28.04110909
24.07221985,24.07221985,25.25830078,25.25830078,27.78944016,27.78944016
24.11778069,24.11778069,25.23329926,25.23329926,28.04110909,28.04110909
20.96055984,20.96055984,22.41670036,22.41670036,27.78944016,27.78944016
20.22149944,20.6960535,20.90000057,21.7133604,27.78944016,27.78944016
25.35695076,25.35695076,24.88330078,24.88330078,28.04110909,28.04110909
24.92305946,24.92305946,24.73329926,24.73329926,28.04110909,28.04110909
22.86610985,22.86610985,23.14170074,23.14170074,28.04110909,28.04110909
23.99955559,24.25689125,23.20829964,23.22166023,24.38555908,24.38555908
12.4662241,12.74966793,13.99170017,14.53170033,28.15777969,28.31711655
20.77838936,20.84872322,21.88335037,22.03003006,28.15611076,28.15611076
9.644721985,9.644721985,10.9083004,10.9083004,29.72583008,29.72583008
9.690725613,9.925615406,10.8041501,11.04083033,28.15694523,28.1576128
8.544445038,8.544445038,10.43330002,10.43330002,28.2491703,28.2491703
19.32405605,19.78561192,21.26249981,22.05249996,27.72347069,27.76424675
25.07457809,25.69041214,24.82085037,25.39581051,29.72583008,29.72583008
23.58155861,24.05205231,25.11669922,25.98498001,27.375,28.15611076
17.00677986,17.81300011,17.20829964,18.50829964,29.60944939,29.70255394
16.79814339,18.53864098,17.75414991,21.74168987,28.04680538,28.22583008
20.67917061,20.67917061,21.64170074,21.64170074,28.2491703,28.2491703
23.76300278,23.96688614,25.23329926,25.46670036,28.15611076,28.50972633
23.17089043,24.21733551,22.375,24.71835976,28.99527931,29.36200333
25.41727753,25.6251667,25.45829964,25.82665939,29.30666924,29.75083275
22.8684454,23.93911457,19.33750057,24.30249023,28.90056038,29.39678268
12.11619396,12.74280491,12.82079983,14.41079998,28.15611076,28.15611076
16.33088779,16.72733593,18.33329964,18.78665962,28.61721992,28.61721992
25.81483002,26.00594387,25.32499981,26.14169922,29.18722439,29.64422531
25.91499748,25.99211388,25.72500038,25.97666016,29.60944939,29.65600166
16.63332939,16.63332939,20.48329926,20.48329926,17.50832939,17.50832939
11.97388592,13.84722385,23.80830002,25.41167984,21.46722031,23.64167023
16.55258026,16.57807999,20.47084999,20.62831001,17.50832939,17.50832939
14.68264332,14.73292141,21.41669941,21.57669926,17.50832939,17.50832939
16.15056038,16.15056038,20.17499924,20.17499924,17.50832939,17.50832939
16.75141945,16.98491936,20.99164963,21.11832962,17.50832939,17.50832939
13.54582977,14.75188999,20.98329926,21.33001938,17.50832939,17.50832939
13.22527981,13.6444397,21.26670074,21.35000038,17.50832939,17.50832939
15.64750004,15.64750004,21.01670074,21.01670074,17.50832939,17.50832939
15.95639038,15.95639038,21.4083004,21.4083004,17.50832939,17.50832939
9.456471348,10.35011091,22.04580021,25.02420063,15.41625023,18.27639008
16.91917038,16.91917038,20.73329926,20.73329926,17.50832939,17.50832939
14.62999973,14.90777988,20.74169922,20.76833954,17.50832939,17.50832939
10.37943983,10.84180498,25.77499962,25.86669922,21.46722031,22.55444527
10.87971973,10.87971973,21.51670074,21.51670074,17.50832939,17.50832939
14.36110973,14.36110973,21.42499924,21.42499924,17.50832939,17.50832939
17.50832939,17.50832939,20.11669922,20.11669922,17.50832939,17.50832939
17.2044445,17.21333427,20.14585018,20.20917034,17.50832939,17.50832939
14.68719702,15.42877913,20.74165058,21.50249996,17.21777916,17.50832939
11.04193974,11.04193974,23.64170074,23.64170074,19.41333008,19.41333008
10.43472004,10.43472004,21.85829926,21.85829926,17.50832939,17.50832939
12.27922268,12.95433235,19.85414982,21.77247009,17.50832939,17.50832939
14.75194397,15.49202681,19.65834999,20.40330067,17.50832939,17.50832939
10.24166412,10.36583595,9.083330154,9.435000229,11.27528,11.70139027
25.35028076,25.35028076,23.45000076,23.45000076,29.33305931,29.33305931
25.61688995,25.62710953,23.82500076,23.85835953,29.22056007,29.22056007
27.64533291,27.68011112,25.29585075,25.37253075,29.27680969,29.32180939
24.97427826,25.14772568,23.76670074,23.85334015,29.18444061,29.21333618
8.132111168,8.278388977,5,5.428334045,8.790276527,8.993055344
21.93786335,27.10463829,26.58749962,28.83413963,28.64722061,30.31722069
19.89221954,19.89221954,22.08329964,22.08329964,28.23278046,28.23278046
22.00889015,22.00889015,24.7833004,24.7833004,29.17499924,29.17499924
22.71027946,22.71027946,24.85000038,24.85000038,29.17499924,29.17499924
21.56528091,21.56528091,23.80830002,23.80830002,28.40139008,28.40139008
22.99110985,22.99110985,24.60000038,24.60000038,29.16694069,29.16694069
21.34250069,21.34250069,24.1583004,24.1583004,28.23278046,28.23278046
24.6655283,24.70036221,26.70835018,26.77503033,29.17096996,29.17419338
13.69255619,14.09433594,18.14170074,19.41329956,30.31722069,30.31722069
16.77764034,17.86138916,22.05000019,27.47084999,28.18152523,30.22264004
23.67421989,25.14452744,25.94165039,27.86669025,30.31722069,30.31722069
19.90139122,21.28177948,25.2166996,27.04666023,30.31722069,30.31722069
13.92943993,14.98244038,17.54999924,21.17498055,28.40221977,30.31722069
15.38644218,17.20617027,20.48329926,25.20334015,27.71582985,28.46094246
24.33222141,26.95647488,22.4375,29.08252926,30.31722069,30.31722069
20.5357275,21.5107748,25.11249924,28.4666996,27.65583038,30.31722069
16.62205448,18.32250328,20.9083004,25.24669952,26.83555984,27.65583038
21.10022125,21.82649765,22.43330002,27.80331955,23.55777931,23.55777931
16.5396656,17.88261185,19.48329926,23.93333969,23.55777931,23.55777931
17.41033211,18.66049614,21.63330078,24.98001976,27.65583038,27.65583038
16.13594208,17.60610733,21.27499962,24.69668045,23.40722084,25.09016533
8.865555763,9.176667213,7.558330059,8.524999619,11.65666962,12.12528038
27.4761116,28.9401638,25.64170074,25.96502075,30.42527962,30.5
7.977388382,7.977832794,4.84583497,4.849166918,9.106945038,9.106945038
7.373555374,7.598555565,3.599999905,4.008329868,8.724721909,8.841944695
7.022055435,7.069500732,3.091670036,3.254998064,8.515555382,8.581500435
6.838444138,6.939167309,2.808330059,3.049998045,8.147223473,8.259166718
7.508944416,7.55238924,3.900000095,4.18499794,8.415276527,8.516611099
5.741666317,6.099860907,-0.9375,0.470833495,7.016388893,7.317500114
7.179166508,7.209111404,3.358330011,3.569997931,8.415276527,8.50922184
6.566222477,6.606500244,1.491670012,2.100001955,7.834722996,8.044333458
6.753194571,6.845000029,2.037500024,2.458330035,7.972221851,7.990971804
7.6678339,7.843833351,4.058330059,4.658330154,8.841944695,8.913888931
7.746638918,7.777805614,4.091670036,4.519169188,8.724721909,8.872777939
7.0625,7.210139036,2.90833497,3.608330011,8.532500267,8.628194809
23.68305683,24.06139278,23.89999962,24.76832027,25.40597057,26.24500084
8.666999626,8.719777679,5.783329964,5.92833004,9.000278473,9.000278473
8.359167099,8.359167099,5.775000095,5.775000095,9.688890457,9.688890457
20.94222069,20.94222069,21.4083004,21.4083004,25.68735981,26.36747227
11.73833599,11.82610836,12.70829964,13.35169964,13.35832977,13.83693981
9.881667137,10.1241703,9.324999809,10.13329983,13.35832977,13.73832989
11.16627617,11.19777603,10.4666996,10.78334007,12.10916996,12.10916996
10.45155411,10.67033195,10.45829964,10.83002014,12.95944023,13.2322197
11.42275,11.51893988,11.03334999,11.43666983,12.33361483,12.45166969
10.97055168,11.0782506,10.94999981,11.24501038,12.73305988,12.95944023
10.49916801,10.59344769,9.933329582,10.50836029,11.39194012,12.72178192
11.82007856,12.28891268,12.89169979,13.78000994,15.32639027,15.52297087
9.681889057,9.830972004,8.954164982,9.984178829,12.73305988,12.95944023
10.80722523,10.8593049,10.35830021,10.42914963,12.07472515,12.10916996
10.71577587,10.7739439,11.2833004,11.35002003,12.04028034,12.08161411
11.09455509,11.39774885,12.2333498,14.06081963,14.16388988,14.16388988
10.691222,10.89916763,10.7833004,11.23502007,13.35832977,13.35832977
9.835000038,9.983056068,9.350000381,9.574999809,11.45055962,12.12444019
11.10294638,11.38622417,12.32079983,12.86500015,14.16388988,14.16388988
10.52883167,10.59249973,9.841670036,9.905002213,11.50860977,11.57372417
11.40360708,11.5551671,11.31664991,11.83501005,12.21555996,12.45166969
10.60291967,10.69814301,10.34170008,10.78416967,11.79166985,12.01128244
11.55694008,11.67556,11.69999981,12.50829983,12.95944023,13.35832977
10.84875164,11.28133516,11.6458497,14.27750025,14.01083517,14.16388988
9.850360966,10.10722332,9.058334827,10.72916985,13.39416981,13.73832989
9.741000366,9.908666992,9.300000191,9.940000343,12.12444019,12.40488834
7.851527834,8.023472357,3.224999905,3.878335857,8.27694416,8.27694416
20.19944,20.19944,27.75830078,27.75830078,26.95166969,26.95166969
22.56969547,22.69008541,26.20835018,26.42167034,25.98916435,26.37560844
27.78541527,27.90191841,25.5791502,26.09499969,28.79611492,29.19527645
24.9001358,25.0734436,24.53750038,24.79669933,28.18250084,28.27260914
27.69874954,27.78125,25.95834923,26.28919029,28.67806053,28.67806053
26.99536228,27.33738556,25.53334999,25.90419998,28.45611,28.62181053
26.57917023,26.85416985,25.22920036,25.45414925,28.25222015,28.25222015
25.0792244,26.40100136,24.1583004,25.74666023,28.67806053,28.67806053
25.86805916,26.55722046,25.14999962,25.92499924,28.49056053,28.67806053
27.64486504,27.72833538,25.86250019,26.04165077,28.49056053,28.67806053
25.09202557,25.70960922,24.25415039,24.78752995,28.70931053,28.84055843
8.908833504,10.86238575,6.466670036,12.85498009,12.74750042,12.74750042
27.55750084,27.55750084,27.38330078,27.38330078,29.05888939,29.05888939
25.65166626,26.44022636,26.45829964,27.12829933,29.05888939,29.05888939
24.98238754,25.41933403,27.125,27.60834007,29.05888939,29.05888939
28.46310997,28.77694359,26.625,26.93834038,29.05888939,29.05888939
25.92427654,26.19161167,26.39169979,26.78170013,29.05888939,29.09836292
22.81127834,23.55988674,27.70419979,28.26830044,28.98527908,29.05888939
25.9121109,27.02355881,27.07500076,27.3666996,29.11528015,29.13983612
28.22350235,28.32372589,26.7166996,26.80334015,29.05888939,29.05888939
20.36727638,20.49983253,28.25,28.38999939,28.32139015,28.79805336
20.52166824,20.95133209,27.72500038,27.9999794,28.22583008,28.74939194
1.756111026,2.70875001,-18.68334961,-10.07079983,4.316527367,7.783332825
2.661249757,3.744361687,-13.22084999,-5.447502947,4.617777824,6.108334064
9.35913887,9.569277954,8.4375,9.394168758,12.47500038,12.74555969
9.088666153,9.230333519,7.966670036,8.42333374,12.2238903,12.74555969
9.125834465,9.465556145,8.300000191,9.066670418,10.58250046,11.40277958
9.86044426,9.994387817,8.658329964,8.808329582,10.43416977,10.57499981
9.916583729,10.1423624,9.129165173,9.724167824,10.66749954,10.80749989
9.434721947,9.682499886,8.883330345,9.841670036,11.34722042,11.84778023
9.616888905,9.650444317,9.341670036,9.401669884,11.61805964,11.75205965
9.733499718,9.761444473,8.4375,8.603333378,10.27388525,10.43416977
9.497111511,9.556389046,9.033329964,9.188332176,9.882778168,10.05583191
9.64530592,9.666388988,8.533329964,8.704166794,10.01861,10.23443985
9.359166622,9.416000462,8.662499905,9.109163761,10.57250023,11.61141796
9.559110928,9.626944351,8.900000095,9.121669674,10.20833015,10.23502388
8.95727787,9.159833336,7.724999905,8.295000267,10.28083038,10.36871967
26.28969727,26.51341934,25.63749981,26.20750027,28.04110909,28.04110909
11.76749992,13.18697681,13.8125,16.9875,14.58471966,15.37410774
25.0426384,25.44180603,23.875,24.15330963,28.23278046,28.23278046
19.16472054,19.16472054,19.2166996,19.2166996,28.23278046,28.23278046
20.01638985,20.01638985,20.86669922,20.86669922,28.23278046,28.23278046
19.52333069,19.52333069,20.82500076,20.82500076,28.23278046,28.23278046
24.40461159,25.06172371,26.19579983,27.02579937,28.23278046,28.23278046
17.22544479,17.49755478,18.36250019,19.09914036,28.23278046,28.23278046
27.90827923,28.12461338,25.50835037,25.85503006,28.85111046,28.85111046
21.30833054,21.30833054,22.63330078,22.63330078,28.23278046,28.23278046
19.81027985,19.81027985,22.38330078,22.38330078,28.23278046,28.23278046
27.24210968,27.54855766,25.20000076,26.02502022,28.23278046,28.23278046
18.44305992,18.44305992,20.68330002,20.68330002,28.23278046,28.23278046
16.34241781,17.22080584,16.72499943,17.93163929,28.23278046,28.23278046
26.02360916,26.02360916,27.45829964,27.45829964,28.23278046,28.23278046
16.68222046,16.68222046,17.875,17.875,28.23278046,28.23278046
12.72694016,12.72694016,15.33329964,15.33329964,28.23278046,28.23278046
19.59166908,19.59166908,22.5,22.5,28.23278046,28.23278046
14.91555977,14.91555977,16.8416996,16.8416996,28.23278046,28.23278046
25.26556015,25.26556015,24.64999962,24.64999962,28.48389053,28.48389053
20.99849815,23.3842474,26.02915001,26.27920036,28.50889015,28.67388992
20.7675045,20.82416878,24.37085056,24.7842001,28.97416496,29.04630432
24.0735033,24.47894726,26.04165077,26.26833076,28.50889015,28.50889015
23.31105461,23.33127861,26.18330002,26.36330032,28.50889015,28.50889015
20.07861423,20.16305828,25.375,25.70164032,28.50889015,28.50889015
19.28861046,19.28861046,23.72500038,23.72500038,28.50889015,28.50889015
19.70550156,19.86961365,26.35829926,26.50502014,28.50889015,28.50889015
20.94316349,21.26550121,25.59579945,25.73167934,28.50889015,28.50889015
26.47221947,26.47221947,26.67499924,26.67499924,28.50889015,28.50889015
20.94133263,20.97544441,26.625,27.01835938,28.50889015,28.50889015
21.47500038,21.47500038,24.80830002,24.80830002,28.50889015,28.50889015
20.24680519,20.57819462,25.47499943,25.82914925,28.50889015,28.50889015
19.71260948,19.76660957,24.2666502,24.31996975,28.53347492,28.55314274
23.88386555,24.13536205,25.59165001,25.68749065,28.50889015,28.50889015
20.50491772,20.6733057,24.53750038,24.64086037,28.50889015,28.50889015
20.84194946,20.84194946,27.44169998,27.44169998,28.50889015,28.50889015
20.13338547,20.51399574,26.05830002,26.27333984,28.50889015,28.50889015
19.90772133,19.92461357,24.00830078,24.01502075,28.93139076,28.93139076
20.04236031,20.24236012,26.34584999,27.25,28.50889015,28.50889015
20.19661369,20.90127831,25.22500038,25.33835945,28.50889015,28.50889015
20.51872578,20.68828182,24.28334999,24.61002998,29.01693916,29.01693916
20.63397255,21.29558449,24.57919979,25.36919994,28.50889015,28.50889015
19.35094376,19.47144165,26.5,26.95497971,28.50889015,28.50889015
21.64522743,21.65044975,25.47914982,25.71582966,28.50889015,28.50889015
19.05041695,19.10513878,25.06669998,25.54670029,28.50889015,28.50889015
20.67610931,20.67610931,24.51670074,24.51670074,28.93139076,28.93139076
28.01038857,28.39827538,25.76670074,25.86665993,28.64805984,28.64805984
26.56949768,27.14450188,25.77499962,25.96168022,28.64805984,28.64805984
26.74194908,26.74194908,26.24169922,26.24169922,28.64805984,28.64805984
24.57472038,24.90806007,26.14999962,26.64170074,30.00028038,30.66694069
28.10514011,28.14764004,26.44999981,26.62999935,28.64805984,28.64805984
26.12277985,26.12277985,26.69169998,26.69169998,28.64805984,28.64805984
28.64805984,28.64805984,26.54999924,26.54999924,28.64805984,28.64805984
22.95264053,23.5616703,25.13749981,25.95835018,28.66028023,28.85513973
24.60180569,25.00055504,26.01669979,26.44164944,28.64805984,28.64805984
24.71444511,25.26249981,26.20835018,26.4541502,29.98069477,30.53402519
24.77556038,24.77556038,25.35829926,25.35829926,27.17667007,27.17667007
24.11447601,24.33353195,25.05414963,25.73082962,27.17667007,27.17667007
21.96738968,22.1106102,23.68330002,23.7500206,27.78944016,27.78944016
24.27695084,24.27695084,25.33329964,25.33329964,27.17667007,27.17667007
22.6883297,22.6883297,24.70000076,24.70000076,27.17667007,27.17667007
24.31094685,24.38716869,25.23750019,25.56086063,27.17667007,27.17667007
22.04438972,23.02017021,23.68330002,25.08330002,27.78944016,27.78944016
26.32944641,26.53222198,24.875,25.35500031,29.17499924,29.17499924
24.28277969,24.28277969,26.77499962,26.77499962,29.17499924,29.17499924
26.39616966,26.55039024,25.5,25.63999939,29.17499924,29.17499924
19.88141727,19.9265852,21.65415001,21.69746971,29.17499924,29.17499924
22.52867031,23.17067051,21.79165077,22.61833076,29.01305485,29.14261036
20.14111004,20.50111027,21.88335037,22.31003036,29.17499924,29.17499924
18.7709753,19.16736546,21.25419998,22.14419937,29.17499924,29.17499924
28.36550026,28.70422249,26.47500038,26.81332016,29.17499924,29.17499924
19.16777992,19.16777992,21.0333004,21.0333004,29.17499924,29.17499924
18.23332977,18.23332977,20.69169998,20.69169998,29.17499924,29.17499924
19.94916916,19.94916916,21.50830078,21.50830078,28.85111046,28.85111046
23.28717041,24.81705322,22.8416996,24.60501938,29.17499924,29.17499924
22.03572025,22.62672024,21.88334942,22.59666958,29.17499924,29.17499924
22.05786343,22.6861414,22.13749981,23.14749966,29.17499924,29.17499924
10.68571911,10.76150074,10.58330011,11.59831028,13.97360992,14.35943985
10.48333607,10.53389187,10.41670036,10.53670006,12.19221973,12.4039957
10.51694012,10.51694012,10.26669979,10.26669979,12.73110962,12.73110962
10.41399689,10.41521873,10.49585009,10.51252985,11.55471992,11.71871986
9.607444954,9.881499481,9.041669846,9.7183321,11.04333019,11.09588776
10.58210831,10.61477623,10.82499981,10.97163982,12.19221973,12.19221973
10.22405605,10.29061184,10.07499981,10.17499981,12.19221973,12.19221973
10.06091423,10.07085838,10.12914991,10.13246984,12.10027981,12.10027981
10.24800167,10.25433369,10.20829964,10.22830009,11.13582993,11.17316589
9.864444542,9.920555687,9.412499905,9.622500134,11.04333019,11.04333019
9.534444809,9.534444809,9.091670036,9.091670036,11.65999985,11.65999985
10.18872013,10.2005003,10.06669998,10.09998016,11.75971985,12.03216782
10.62527599,10.64805202,10.2833004,10.34330025,12.73110962,12.88555756
10.03655624,10.05533218,9.875,9.981639862,11.13582993,11.17316589
10.35516834,10.42783642,10.27499962,10.54836006,11.1072197,11.78010788
10.45588722,10.49010925,10.25,10.33000031,12.19221973,12.19221973
10.04833031,10.04833031,9.608329773,9.608329773,12.2238903,12.2238903
10.214779,10.28344603,9.974984646,10.16163664,12.19221973,12.19221973
10.54716787,10.55405588,10.22919989,10.23920012,12.73110962,12.73110962
6.291666985,6.632500172,1.358330011,2.724999905,7.318334103,8.263889313
6.797500134,6.797500134,3.408329964,3.408329964,8.263889313,8.263889313
26.37366638,27.79356041,25.10000038,26.90249043,29.43111038,29.45152836
25.64602757,26.2494154,25.19585037,25.69253006,29.21292019,29.25680828
27.54988785,28.73950157,24.75830078,26.59665947,29.89110947,29.89110947
29.28528023,29.28528023,27.00830078,27.00830078,29.88249969,29.88249969
29.48477402,29.80210838,26.95829964,27.01499977,29.89110947,29.89110947
28.50011158,29.26947384,25.78750038,26.87832031,29.88138962,29.88249969
28.63116837,28.92044067,26.51670074,26.83997993,29.88138962,29.88138962
27.4752243,28.6728302,26.39999962,27.11499977,29.68250084,29.88138962
28.88111458,29.90061378,26.45000076,27.00664063,31.01000023,31.01000023
27.07943916,27.07943916,26.0333004,26.0333004,29.88138962,29.88138962
29.36275215,29.85875206,26.12084961,26.83499031,30.0616703,30.0616703
29.23761253,29.45544205,26.42499924,26.77998047,29.84860992,29.88138962
29.52450294,29.60494022,26.5333004,26.85913925,30.0616703,30.0616703
28.64416504,29.49694538,25.91670036,27.07919979,29.73361015,29.7863903
29.53739014,29.76008873,26.65834999,26.83246975,29.89110947,30.05392036
28.14378014,28.49960976,25.5916996,26.49163971,30.50167084,30.53027916
26.33899841,26.71472435,25.45000076,25.89000015,28.91749954,29.1010601
25.09466553,25.52827759,25.31669998,25.89497948,28.08444023,28.45582962
29.4930584,29.70622559,26.76670074,26.95166054,29.89110947,29.8927803
26.88564339,27.80458069,25.31669998,26.34080009,29.73361015,29.73361015
26.00014019,27.15930557,24.24580002,25.55000019,29.67250061,29.73361015
27.23444939,27.86388969,25.82500076,26.3416996,29.22500038,29.59222031
25.86975403,26.50616436,23.5,24.20168972,29.59694576,29.77388954
28.3743866,28.79744568,25.95000076,26.80170021,29.89110947,29.89110947
29.79244385,29.87538795,26.81669998,26.94834061,29.89110947,30.0616703
28.10583649,29.24800377,25.58329964,26.8633007,29.73833084,29.81694031
24.39403057,24.6194458,24.89169979,25.3916502,27.74444008,28.08444023
27.83158665,27.89830837,26.62919998,26.69919968,27.93166924,27.93166924
23.98971939,25.85695076,27.52499962,28.36669922,28.02499962,29.21722031
23.84778023,24.45639038,23.39999962,24.0916996,26.27582932,27.03916931
23.35344582,23.98128014,24.93330002,25.78164024,28.14860916,28.40527916
17.07806015,17.07806015,23.17499924,23.17499924,18.94333076,18.94333076
21.70149918,22.9908308,26.74169922,27.35750999,25.46777916,25.46777916
16.84097481,17.07583523,24.79164982,25.03749943,19.02583027,19.2322197
10.9011097,14.37250042,8.216670036,19.39999962,18.90777969,19.2322197
3.933888912,10.32277966,0.508333027,13.01669979,17.99194908,18.45222092
26.8149437,27.44944458,25.97500038,27.09001923,29.64332962,29.64332962
18.35194492,20.29222584,25.3583498,26.46250057,25.46777916,28.40527916
19.19450111,22.08155823,26.64170074,27.3416996,26.27277946,28.02499962
19.89008236,21.42788887,19.21665001,21.79498997,26.17610931,26.65888977
22.4601696,22.95116539,21.73329926,23.25329971,27.09082985,27.11222076
20.51544151,22.69233742,25.64170074,27.2833004,28.02499962,29.64332962
21.77594414,22.15627556,18.47500038,21.67834053,25.37471962,25.72428055
25.06186199,27.29613609,25.94999981,26.86497078,28.40527916,28.40527916
28.02499962,28.02499962,28.125,28.125,28.40527916,28.40527916
17.80652637,17.93163967,24.59999943,25.15500011,18.14999962,18.58549843
16.03527641,16.93205757,25.5916996,26.2166996,21.58111,24.79332924
27.76721973,28.52205696,27.49585056,28.36248989,29.64332962,29.64332962
